user_id,Authentication,Billing,Collaboration,File Management,Onboarding,Project Management,Reporting,Support,Task Management
U016908,17,5,3,0,0,5,3,1,22
U016909,5,1,5,2,5,4,1,0,10
U016910,7,2,3,4,4,5,1,1,17
U016911,14,1,2,4,3,5,1,1,28
U016912,6,1,7,4,0,5,2,3,24
U016913,19,3,7,2,0,5,3,0,18
U016914,7,2,4,1,1,5,0,0,14
U016915,4,0,7,2,2,3,0,0,10
U016916,10,0,3,3,3,1,0,2,16
U016917,10,2,3,4,0,7,0,0,11
U016918,10,2,6,5,0,6,2,1,20
U016919,18,1,5,2,1,5,0,1,19
U016920,16,2,2,2,7,6,2,0,25
U016921,8,5,9,3,1,7,2,2,23
U016922,11,0,7,4,0,6,0,1,10
U016923,10,0,5,3,0,2,2,0,13
U016924,19,2,0,5,0,6,3,0,23
U016925,10,1,3,3,2,3,0,0,8
U016926,7,3,7,5,1,4,0,1,20
U016927,10,0,1,5,1,5,0,1,12
U016928,13,3,5,5,0,8,0,1,20
U016929,15,1,13,3,2,8,2,1,30
U016930,11,0,4,1,1,6,0,1,14
U016931,13,1,6,4,1,7,1,1,13
U016932,10,1,5,0,0,7,0,0,13
U016933,11,5,6,4,0,5,1,0,24
U016934,10,1,4,0,1,6,1,1,24
U016935,13,2,8,3,1,7,1,0,20
U016936,12,4,8,3,1,7,0,1,23
U016937,15,7,5,3,1,6,0,2,24
U016938,14,1,8,5,2,1,1,1,15
U016939,23,3,7,2,0,15,0,1,36
U016940,12,0,4,2,1,4,1,0,17
U016941,9,1,5,4,0,5,1,1,24
U016942,16,4,8,5,0,13,0,1,18
U016943,12,3,10,4,5,9,0,2,27
U016944,16,3,7,1,0,12,5,1,31
U016945,19,4,5,3,1,6,1,0,18
U016946,8,1,3,2,1,10,0,3,23
U016947,14,1,6,4,0,9,0,1,29
U016948,12,6,5,4,0,3,1,1,15
U016949,17,5,7,6,0,13,1,0,28
U016950,16,1,14,2,1,11,1,0,35
U016951,12,1,7,3,0,3,1,2,23
U016952,18,6,4,2,0,6,2,1,28
U016953,20,1,2,3,0,2,2,0,23
U016954,9,5,6,3,3,10,1,0,16
U016955,10,2,3,1,0,4,1,2,13
U016956,11,0,5,3,0,9,0,1,16
U016957,11,0,2,2,0,5,0,2,18
U016958,14,4,4,6,1,7,0,2,27
U016959,11,1,7,2,0,3,2,1,19
U016960,13,1,9,3,0,7,0,1,11
U016961,11,1,1,1,1,5,0,0,18
U016962,14,0,6,2,0,9,0,1,17
U016963,15,2,8,5,0,6,4,0,22
U016964,9,4,7,5,0,8,1,3,30
U016965,17,4,4,1,0,4,2,2,23
U016966,23,7,8,3,0,10,0,0,25
U016967,13,3,1,1,0,6,0,0,22
U016968,12,2,10,6,1,1,0,1,17
U016969,16,1,11,1,0,7,1,0,24
U016970,15,0,8,0,0,6,1,0,29
U016971,15,4,9,2,3,7,1,0,23
U016972,11,3,11,3,1,4,3,0,28
U016973,11,1,1,6,1,6,1,2,17
U016974,14,6,11,2,1,4,1,1,19
U016975,14,0,5,0,0,3,1,0,18
U016976,12,6,1,4,3,4,1,1,10
U016977,13,3,4,4,5,6,1,0,22
U016978,12,1,7,3,1,1,0,0,24
U016979,15,2,12,3,1,5,1,2,23
U016980,12,1,8,1,2,4,1,1,10
U016981,9,2,6,3,0,4,2,1,14
U016982,15,2,4,1,0,7,1,1,18
U016983,11,0,4,0,2,4,0,2,13
U016984,9,0,3,2,1,3,1,2,18
U016985,20,3,7,5,0,5,3,3,22
U016986,16,1,4,9,0,8,3,0,40
U016987,18,1,2,6,0,7,0,0,10
U016988,8,1,1,2,0,1,1,2,20
U016989,15,1,8,3,0,2,1,0,17
U016990,12,0,2,0,0,3,0,3,17
U016991,15,1,4,2,1,3,1,0,16
U016992,13,1,5,5,0,7,0,1,18
U016993,18,5,6,4,1,3,4,1,19
U016994,22,1,11,3,2,9,1,0,33
U016995,16,2,1,2,0,8,1,2,25
U016996,13,1,7,1,0,5,1,0,30
U016997,11,1,10,2,0,5,0,0,21
U016998,9,2,6,1,0,10,3,2,22
U016999,16,0,0,1,3,5,3,1,11
U017000,13,0,4,4,4,0,0,0,17
U017001,15,4,5,1,0,4,1,2,19
U017002,18,2,6,3,3,8,1,2,26
U017003,18,6,10,5,0,4,0,0,19
U017004,15,4,3,1,2,6,0,4,17
U017005,9,0,3,2,1,2,3,2,12
U017006,16,2,5,6,0,7,2,1,16
U017007,5,0,3,2,2,7,0,1,17
U017008,8,0,6,1,1,2,3,0,16
U017009,7,2,8,5,1,3,1,1,13
U017010,9,0,3,2,0,3,0,1,13
U017011,14,5,9,1,0,6,3,2,27
U017012,11,1,4,5,0,7,0,0,20
U017013,9,1,5,0,0,7,1,1,12
U017014,5,0,4,2,5,2,0,1,15
U017015,10,2,5,2,1,0,0,0,14
U017016,15,0,3,0,3,4,1,0,15
U017017,16,0,4,1,0,5,1,0,20
U017018,5,2,3,2,3,1,2,1,9
U017019,12,1,6,6,0,8,3,0,20
U017020,9,2,2,1,5,2,1,1,14
U017021,16,1,6,3,1,10,1,2,19
U017022,17,2,7,2,1,5,1,0,27
U017023,8,0,2,0,1,3,1,2,13
U017024,6,0,7,2,0,5,1,1,14
U017025,15,0,9,5,0,4,0,3,20
U017026,10,0,6,4,1,5,2,1,19
U017027,15,5,5,6,0,7,4,2,23
U017028,6,3,4,3,3,4,0,0,25
U017029,14,3,4,0,0,6,1,1,28
U017030,14,0,7,2,0,4,3,0,22
U017031,13,3,8,2,0,5,3,2,22
U017032,11,0,3,1,0,5,0,3,23
U017033,21,6,6,4,0,9,0,1,17
U017034,14,2,6,4,3,4,2,0,23
U017035,12,2,2,2,0,5,0,0,19
U017036,15,2,5,4,1,7,0,3,25
U017037,12,0,4,0,0,6,2,1,19
U017038,10,0,2,4,0,7,1,0,15
U017039,15,0,5,6,2,8,1,0,20
U017040,11,3,3,1,5,0,1,2,14
U017041,17,2,9,5,0,4,1,0,24
U017042,5,1,6,1,3,1,0,0,12
U017043,16,2,6,1,0,6,0,2,16
U017044,13,2,2,2,0,11,1,2,16
U017045,18,1,6,4,0,7,1,0,15
U017046,7,0,3,2,1,3,2,0,15
U017047,17,1,10,5,1,6,3,0,22
U017048,7,0,9,1,0,7,1,1,17
U017049,10,4,5,3,4,5,1,0,11
U017050,8,4,8,2,0,7,1,1,37
U017051,11,1,4,2,0,6,0,1,13
U017052,18,4,5,2,3,6,2,0,22
U017053,14,1,6,3,0,5,0,1,26
U017054,14,4,6,2,0,7,1,0,21
U017055,15,1,7,0,1,3,0,2,25
U017056,14,0,4,4,1,5,0,1,16
U017057,21,1,7,2,1,8,3,1,29
U017058,12,1,9,5,1,10,0,1,21
U017059,10,3,6,3,1,5,3,1,20
U017060,12,0,8,2,1,1,1,2,16
U017061,8,3,2,3,4,1,0,0,15
U017062,10,0,6,0,3,6,2,2,7
U017063,9,1,2,3,0,6,1,1,18
U017064,19,2,6,3,0,3,2,0,16
U017065,13,2,6,2,0,3,3,0,26
U017066,12,2,4,1,0,7,0,0,14
U017067,23,0,10,4,0,7,1,0,19
U017068,10,0,7,1,0,1,2,0,17
U017069,17,0,6,3,1,6,1,1,17
U017070,19,3,10,6,0,4,1,2,24
U017071,16,7,4,2,1,5,1,1,28
U017072,14,2,7,1,0,3,2,0,19
U017073,14,1,9,0,3,9,2,2,21
U017074,10,1,6,3,0,6,0,3,17
U017075,13,6,7,3,1,4,2,0,27
U017076,22,6,9,3,1,7,3,2,26
U017077,10,4,3,5,0,6,1,1,21
U017078,9,1,9,3,1,4,0,0,10
U017079,13,0,5,0,0,6,5,0,18
U017080,6,4,6,1,2,7,5,0,15
U017081,7,2,4,4,0,7,1,3,15
U017082,13,2,4,2,2,4,3,0,24
U017083,11,1,7,3,0,1,0,2,12
U017084,16,1,5,4,1,6,1,1,16
U017085,6,5,2,1,2,3,0,5,11
U017086,12,7,5,2,0,4,3,3,16
U017087,9,2,5,3,0,9,0,0,19
U017088,23,1,5,6,1,8,1,0,28
U017089,22,3,3,7,1,11,0,0,28
U017090,18,3,7,2,0,8,2,0,17
U017091,20,1,5,4,0,5,2,2,18
U017092,9,1,3,3,0,5,0,2,26
U017093,19,1,13,3,1,12,3,1,37
U017094,16,3,9,4,1,3,3,1,23
U017095,23,6,8,4,1,5,2,0,24
U017096,4,1,1,4,4,2,0,0,8
U017097,7,5,4,7,0,7,1,0,26
U017098,12,1,4,3,1,4,1,2,15
U017099,10,2,2,1,1,6,3,3,25
U017100,8,0,3,1,1,1,0,1,25
U017101,16,6,6,4,3,4,2,1,16
U017102,15,1,5,2,0,7,1,0,15
U017103,15,7,9,4,0,11,1,0,29
U017104,17,2,5,2,0,6,2,0,22
U017105,15,2,9,2,1,5,1,2,26
U017106,8,0,4,3,0,7,1,0,20
U017107,20,2,4,3,0,4,4,2,26
U017108,9,3,5,2,0,10,1,1,24
U017109,8,1,5,3,0,4,1,2,16
U017110,7,2,3,2,1,8,1,1,7
U017111,14,3,5,3,0,7,1,0,27
U017112,15,3,7,5,1,12,3,1,27
U017113,8,0,3,1,3,4,0,1,14
U017114,9,2,4,3,0,3,3,0,26
U017115,11,0,5,5,1,8,2,1,24
U017116,16,3,8,2,0,7,1,2,22
U017117,12,4,6,4,0,6,2,2,29
U017118,15,4,9,4,0,7,0,0,20
U017119,15,0,6,3,3,4,0,0,7
U017120,21,6,4,2,0,7,2,1,33
U017121,10,0,4,1,0,2,1,0,19
U017122,7,1,5,7,3,5,1,2,10
U017123,18,2,5,3,0,4,0,1,27
U017124,14,3,8,1,1,7,1,3,18
U017125,10,4,9,4,0,6,1,1,27
U017126,10,3,3,1,1,8,1,1,16
U017127,11,0,7,3,5,5,2,0,14
U017128,13,2,7,5,0,8,1,1,29
U017129,9,2,10,3,0,11,2,2,25
U017130,11,3,7,2,0,7,2,1,28
U017131,19,2,3,5,1,7,1,2,14
U017132,13,1,4,3,0,8,0,1,24
U017133,22,1,6,11,0,5,1,1,31
U017134,13,0,10,0,1,7,1,3,23
U017135,9,1,6,3,0,4,0,1,15
U017136,11,5,4,4,6,1,1,0,15
U017137,17,1,5,3,0,3,5,1,26
U017138,11,0,4,4,0,5,2,0,14
U017139,13,2,11,1,0,4,1,1,16
U017140,15,1,4,7,1,4,0,1,20
U017141,23,6,8,2,0,8,2,1,28
U017142,9,0,2,1,1,4,1,1,13
U017143,14,2,4,4,3,8,3,2,23
U017144,13,2,10,3,1,10,2,0,29
U017145,22,1,11,3,0,2,0,1,28
U017146,19,2,12,2,0,10,1,0,21
U017147,11,1,5,4,1,3,1,0,15
U017148,12,3,7,2,6,3,3,0,19
U017149,9,2,6,1,0,6,3,0,19
U017150,9,3,4,1,1,5,5,0,23
U017151,11,3,5,1,1,8,0,1,22
U017152,2,0,2,1,4,2,0,1,8
U017153,16,2,5,4,1,6,1,1,22
U017154,13,2,4,7,0,5,1,4,24
U017155,22,1,4,5,0,8,0,2,25
U017156,8,0,3,2,1,2,0,1,11
U017157,24,3,7,5,0,9,5,1,21
U017158,13,3,9,3,1,6,3,2,23
U017159,7,0,3,2,0,6,2,1,11
U017160,8,1,8,0,1,7,1,0,11
U017161,13,0,6,1,0,6,1,1,18
U017162,14,3,5,2,0,8,0,1,21
U017163,10,2,8,0,1,4,1,0,19
U017164,6,0,6,1,4,1,2,1,15
U017165,15,0,2,3,0,4,2,1,11
U017166,18,3,7,2,0,6,1,0,30
U017167,6,0,6,3,0,4,0,2,14
U017168,10,1,3,1,3,3,1,1,11
U017169,15,1,2,4,1,1,3,0,17
U017170,17,3,6,3,0,6,1,2,28
U017171,6,1,7,3,2,4,1,0,19
U017172,13,5,11,4,6,8,2,1,31
U017173,12,1,9,5,2,6,0,1,18
U017174,15,1,10,3,0,5,1,1,25
U017175,22,6,7,2,1,15,2,0,19
U017176,9,4,10,3,0,5,3,2,26
U017177,13,1,8,3,1,3,3,0,20
U017178,6,1,3,1,1,7,2,3,10
U017179,13,2,9,1,5,2,0,0,14
U017180,9,1,3,0,0,2,1,0,18
U017181,12,2,6,7,1,4,0,3,17
U017182,10,6,6,2,2,6,0,2,23
U017183,16,2,7,4,0,6,1,1,18
U017184,16,3,8,1,0,3,0,2,17
U017185,13,2,5,4,2,4,1,0,23
U017186,6,3,5,2,1,4,1,0,21
U017187,19,1,5,5,0,5,0,1,25
U017188,20,7,6,7,0,5,3,1,26
U017189,8,3,3,3,4,4,0,0,16
U017190,27,5,13,7,0,5,3,3,43
U017191,17,4,7,2,1,5,0,2,15
U017192,21,3,12,2,0,4,2,0,30
U017193,15,3,7,0,1,3,1,1,21
U017194,11,2,2,3,0,3,1,1,23
U017195,8,1,3,1,0,3,1,2,21
U017196,11,1,3,2,0,2,0,2,18
U017197,7,0,9,1,0,3,1,1,20
U017198,15,4,5,6,1,8,1,0,30
U017199,10,6,9,3,1,12,3,4,29
U017200,11,1,3,3,4,0,1,0,15
U017201,16,3,4,1,1,6,0,1,15
U017202,12,3,8,1,0,6,1,0,19
U017203,20,2,8,4,0,5,0,1,20
U017204,14,2,6,4,1,5,1,2,18
U017205,15,5,9,2,1,3,0,0,24
U017206,16,2,12,3,1,5,2,1,17
U017207,11,3,12,7,0,8,1,1,34
U017208,10,3,11,7,7,10,2,1,23
U017209,10,1,3,1,0,7,1,1,17
U017210,8,1,2,3,0,4,1,0,24
U017211,18,6,4,6,1,4,0,1,22
U017212,17,2,4,1,1,7,0,1,30
U017213,7,2,2,0,0,5,0,0,16
U017214,11,2,9,1,1,7,2,0,18
U017215,13,0,4,1,0,3,1,0,14
U017216,13,1,4,5,0,7,1,0,24
U017217,7,4,11,2,0,10,1,1,39
U017218,15,0,5,1,1,6,0,0,19
U017219,12,1,4,2,0,3,1,1,21
U017220,9,2,4,1,0,9,2,3,17
U017221,18,4,5,4,0,5,0,2,30
U017222,15,2,10,4,0,4,1,2,24
U017223,8,0,1,2,2,1,2,0,14
U017224,9,1,5,0,1,4,0,1,22
U017225,11,0,2,1,0,7,3,1,16
U017226,22,2,9,1,0,7,1,2,32
U017227,8,2,2,4,1,4,1,1,18
U017228,11,0,3,4,0,5,2,1,14
U017229,19,5,5,1,1,7,4,0,27
U017230,13,3,4,3,1,8,0,0,29
U017231,15,0,5,2,0,5,2,0,9
U017232,21,3,6,4,0,4,3,1,16
U017233,8,4,6,2,6,5,2,1,15
U017234,7,0,7,6,4,5,1,2,16
U017235,7,2,3,4,0,9,0,0,21
U017236,20,3,8,7,0,8,2,1,25
U017237,10,3,5,4,0,6,5,1,22
U017238,7,0,4,3,0,3,2,1,16
U017239,17,2,9,1,0,3,3,3,22
U017240,10,3,5,4,0,4,2,0,20
U017241,13,7,11,7,1,5,2,0,39
U017242,9,4,7,7,0,9,0,0,30
U017243,19,2,9,3,0,10,0,1,26
U017244,11,1,5,3,0,5,1,0,15
U017245,14,3,5,4,1,3,2,2,27
U017246,8,0,0,4,5,3,0,0,9
U017247,8,1,3,4,0,2,1,2,16
U017248,5,0,0,2,3,3,1,3,10
U017249,12,0,6,1,0,4,2,0,17
U017250,20,4,12,5,1,6,0,1,20
U017251,11,0,4,1,1,3,1,2,22
U017252,10,1,4,2,0,4,2,0,13
U017253,12,0,4,3,0,3,1,1,17
U017254,16,3,5,3,0,3,0,0,22
U017255,3,1,8,3,5,2,1,0,9
U017256,15,1,5,2,0,5,1,0,29
U017257,10,1,5,0,0,1,0,1,19
U017258,14,5,7,2,0,6,1,3,21
U017259,14,1,5,3,0,6,0,0,23
U017260,7,0,2,1,0,3,1,0,23
U017261,9,1,5,5,0,4,0,2,16
U017262,11,3,9,7,0,12,3,2,26
U017263,20,4,7,8,1,5,0,0,26
U017264,16,3,7,3,0,4,1,2,23
U017265,11,4,5,4,2,6,1,1,28
U017266,11,0,2,5,0,5,2,2,32
U017267,15,1,4,6,1,4,0,0,28
U017268,12,2,4,2,0,5,1,2,15
U017269,14,3,4,2,1,9,1,0,27
U017270,9,0,5,7,1,6,0,1,17
U017271,9,2,5,4,1,6,1,3,18
U017272,8,5,3,2,1,6,1,1,22
U017273,12,1,8,5,1,10,0,1,22
U017274,10,4,6,2,1,2,2,3,15
U017275,12,2,7,5,1,7,1,2,24
U017276,14,0,4,4,1,5,0,1,14
U017277,21,5,7,2,2,9,1,3,36
U017278,6,0,4,1,5,5,0,0,13
U017279,11,4,3,1,2,6,1,1,20
U017280,14,1,6,1,0,6,0,1,14
U017281,16,3,2,5,0,6,1,0,22
U017282,14,0,4,3,0,4,2,0,15
U017283,9,0,6,6,0,4,0,0,24
U017284,8,1,3,2,0,4,0,1,19
U017285,13,0,4,3,0,5,2,1,19
U017286,18,3,4,4,0,4,1,2,23
U017287,11,3,6,3,0,6,1,0,18
U017288,13,0,7,2,0,7,1,0,14
U017289,4,0,4,2,2,6,1,1,9
U017290,12,1,9,2,1,4,3,1,28
U017291,19,1,5,4,3,4,0,0,24
U017292,14,6,8,3,0,4,3,1,22
U017293,13,4,4,4,1,4,5,1,19
U017294,10,1,8,0,2,8,1,0,15
U017295,12,2,3,4,1,8,1,1,15
U017296,14,0,1,2,0,5,1,0,19
U017297,5,1,5,1,0,4,0,0,7
U017298,16,2,10,7,0,4,1,0,24
U017299,20,2,11,7,1,5,1,1,30
U017300,9,2,3,6,0,7,1,1,22
U017301,14,4,4,1,0,5,0,1,21
U017302,8,1,7,1,1,10,4,2,27
U017303,15,3,4,5,0,5,0,0,26
U017304,11,0,4,2,0,7,0,2,15
U017305,6,0,2,1,2,3,2,2,6
U017306,10,3,9,3,0,2,1,2,18
U017307,13,2,4,2,0,2,1,0,12
U017308,14,1,6,3,6,9,4,1,25
U017309,16,6,6,4,0,8,1,1,38
U017310,12,2,8,2,0,5,2,1,22
U017311,9,1,3,2,2,6,2,0,17
U017312,16,6,8,5,0,8,1,1,28
U017313,13,2,5,4,0,4,1,1,18
U017314,13,0,2,2,0,3,1,1,18
U017315,13,0,2,2,0,1,0,0,16
U017316,20,3,11,4,1,6,2,1,29
U017317,18,1,6,2,0,8,0,0,12
U017318,9,7,6,2,0,5,0,1,17
U017319,11,0,2,5,0,5,1,0,14
U017320,20,2,7,4,0,5,0,2,24
U017321,15,3,10,4,0,3,2,0,22
U017322,14,3,10,4,0,6,0,0,19
U017323,15,3,14,1,0,4,4,1,36
U017324,19,2,7,2,0,6,0,1,17
U017325,19,4,5,2,1,8,4,1,25
U017326,18,1,3,0,0,7,0,2,25
U017327,22,3,12,2,0,11,1,1,27
U017328,16,2,6,4,1,3,3,0,18
U017329,12,2,5,3,0,6,1,1,26
U017330,10,4,10,10,2,9,0,2,23
U017331,14,2,4,0,0,3,0,1,11
U017332,6,2,2,1,1,3,0,0,5
U017333,12,0,8,2,0,2,0,2,14
U017334,8,2,2,1,0,8,1,1,24
U017335,12,1,7,2,1,11,2,0,19
U017336,10,0,6,5,0,4,3,2,8
U017337,17,3,5,3,3,5,1,1,19
U017338,12,3,8,2,0,10,1,1,27
U017339,16,1,4,5,0,6,1,0,17
U017340,13,1,1,2,1,2,0,0,14
U017341,8,4,4,5,1,5,1,3,19
U017342,10,5,7,3,0,4,1,1,19
U017343,11,4,8,4,0,10,2,1,31
U017344,12,0,4,6,0,3,0,0,14
U017345,18,4,4,2,2,6,2,0,28
U017346,14,2,6,3,0,8,1,1,23
U017347,9,2,3,2,2,0,1,1,20
U017348,12,1,1,3,0,6,2,0,24
U017349,11,0,1,0,0,2,0,4,12
U017350,9,5,7,7,0,9,1,1,20
U017351,13,6,6,2,0,8,2,2,11
U017352,9,0,9,3,0,7,0,2,29
U017353,7,4,5,1,0,7,1,1,15
U017354,15,7,5,3,1,8,2,1,24
U017355,10,0,5,1,0,3,1,0,18
U017356,14,3,4,3,0,7,2,0,25
U017357,10,0,6,4,0,5,2,2,11
U017358,8,1,4,3,2,12,4,1,15
U017359,12,0,4,0,0,4,1,0,15
U017360,13,1,1,2,0,6,1,0,23
U017361,4,2,3,3,1,4,0,1,12
U017362,15,5,3,1,2,8,1,0,20
U017363,18,4,4,3,0,9,3,0,28
U017364,12,1,5,3,3,8,0,0,17
U017365,12,5,8,3,0,6,0,1,21
U017366,9,0,4,5,1,4,2,2,11
U017367,14,3,4,2,4,7,0,2,14
U017368,9,1,5,7,0,4,1,0,24
U017369,12,1,4,2,1,8,2,1,21
U017370,12,2,4,1,0,2,0,1,9
U017371,15,0,5,3,0,4,1,1,19
U017372,9,0,2,2,4,4,0,0,12
U017373,15,2,7,3,1,5,2,2,20
U017374,10,0,4,3,1,3,0,2,12
U017375,9,4,6,2,0,2,0,0,19
U017376,8,2,7,3,0,4,1,0,19
U017377,16,9,10,8,0,8,7,2,29
U017378,6,0,2,0,1,5,1,2,7
U017379,15,6,9,6,1,5,0,1,26
U017380,14,4,5,2,0,5,1,2,21
U017381,5,0,3,0,1,6,0,0,8
U017382,5,1,2,3,1,6,1,1,15
U017383,10,3,7,2,0,8,3,2,20
U017384,5,1,4,3,1,2,0,1,7
U017385,6,1,10,2,1,8,1,0,21
U017386,15,4,5,6,0,12,0,2,20
U017387,29,1,7,2,3,8,0,1,25
U017388,14,4,4,6,0,9,1,2,28
U017389,17,1,10,2,0,4,1,2,18
U017390,11,0,5,1,0,2,0,1,14
U017391,16,1,7,1,0,5,2,1,21
U017392,9,1,10,2,0,9,0,0,14
U017393,9,8,8,5,1,8,0,0,22
U017394,7,2,5,3,2,2,0,0,14
U017395,15,2,11,7,1,6,2,1,27
U017396,7,1,4,1,0,4,1,0,21
U017397,15,3,10,2,0,7,2,1,37
U017398,17,2,7,3,1,8,2,2,19
U017399,12,1,3,1,1,6,1,0,20
U017400,14,2,2,0,2,3,1,1,11
U017401,21,4,8,3,0,7,3,1,20
U017402,14,5,4,3,0,2,0,0,26
U017403,6,0,4,0,3,1,0,0,14
U017404,13,2,3,4,5,6,0,0,11
U017405,15,2,6,4,6,6,2,1,13
U017406,6,2,4,3,4,7,1,0,20
U017407,17,2,8,4,1,7,2,2,32
U017408,14,1,2,0,1,8,2,1,34
U017409,11,1,5,1,0,5,2,1,19
U017410,7,2,3,3,4,6,3,0,24
U017411,8,1,4,3,0,4,2,1,19
U017412,14,1,6,4,0,5,2,3,15
U017413,11,0,5,2,1,6,2,1,17
U017414,11,2,3,1,7,5,1,1,14
U017415,11,2,0,1,3,3,0,0,9
U017416,12,3,4,4,0,6,2,0,19
U017417,7,1,8,6,1,3,2,0,10
U017418,12,2,6,8,1,6,0,1,27
U017419,16,2,9,2,0,15,1,0,19
U017420,24,2,5,5,0,7,1,0,27
U017421,24,2,6,0,0,7,1,1,20
U017422,10,3,10,4,1,4,0,2,16
U017423,7,1,7,2,7,8,2,1,12
U017424,13,6,8,1,0,5,0,0,19
U017425,10,2,5,3,3,7,1,1,15
U017426,18,2,9,6,1,8,1,0,22
U017427,8,2,3,3,3,5,1,1,29
U017428,11,3,5,6,2,8,0,3,12
U017429,10,4,8,1,0,11,1,0,36
U017430,14,2,5,1,0,2,1,3,16
U017431,14,1,4,2,2,1,1,0,17
U017432,9,0,5,2,0,6,2,0,25
U017433,10,0,9,5,0,6,1,0,15
U017434,6,0,2,3,1,3,2,0,25
U017435,16,2,7,5,1,3,1,0,28
U017436,10,9,6,3,1,5,1,0,18
U017437,11,4,8,4,5,4,2,0,21
U017438,14,2,7,5,1,4,1,2,22
U017439,14,0,9,0,0,3,1,1,13
U017440,15,1,13,3,0,9,1,0,29
U017441,13,3,4,8,0,2,1,1,22
U017442,23,4,4,5,0,8,0,0,29
U017443,18,3,5,3,2,6,0,1,18
U017444,17,0,6,3,0,1,1,0,18
U017445,7,0,6,3,0,6,0,1,13
U017446,11,0,8,5,0,7,4,0,34
U017447,17,2,3,2,0,7,4,1,21
U017448,14,3,5,1,3,8,0,2,16
U017449,8,1,4,4,0,4,1,3,24
U017450,15,0,5,1,0,6,2,1,25
U017451,10,0,4,1,0,4,0,2,25
U017452,6,0,2,3,1,6,0,0,26
U017453,11,3,10,5,0,6,0,1,12
U017454,11,3,4,4,1,4,2,1,22
U017455,8,1,6,5,2,8,0,2,19
U017456,13,0,6,4,0,5,1,1,17
U017457,7,1,9,5,1,0,0,0,12
U017458,8,1,3,3,1,3,0,2,19
U017459,12,4,5,4,6,3,0,0,12
U017460,11,0,2,1,2,1,1,0,7
U017461,9,3,3,5,2,9,1,0,8
U017462,12,1,2,3,9,6,1,4,22
U017463,7,5,15,3,0,4,3,2,22
U017464,8,2,6,0,4,7,0,1,11
U017465,8,2,4,6,4,4,2,2,23
U017466,7,0,4,0,0,4,1,0,12
U017467,22,5,11,4,0,6,0,2,27
U017468,12,6,10,6,0,4,1,1,24
U017469,10,5,6,8,0,7,1,0,18
U017470,8,0,4,3,5,6,0,0,21
U017471,14,0,2,0,1,1,0,0,11
U017472,8,0,1,1,5,4,1,1,15
U017473,9,2,5,2,1,6,4,1,15
U017474,14,1,11,2,0,7,1,0,20
U017475,14,3,3,6,0,6,0,0,20
U017476,10,0,6,3,0,5,1,2,10
U017477,11,1,5,1,0,7,1,3,25
U017478,8,1,5,3,0,3,2,0,16
U017479,16,1,4,3,0,3,0,0,18
U017480,13,0,6,2,0,1,1,1,15
U017481,11,5,7,1,0,12,1,0,23
U017482,7,0,2,1,3,4,0,0,7
U017483,10,1,8,5,4,12,3,0,22
U017484,14,6,7,3,1,4,1,1,33
U017485,8,0,2,2,0,2,4,1,19
U017486,14,4,10,4,1,3,0,0,18
U017487,9,2,2,3,1,6,0,0,19
U017488,12,0,3,2,1,8,1,1,21
U017489,12,0,3,2,0,3,1,0,19
U017490,11,0,5,7,0,4,1,0,18
U017491,9,0,2,0,2,2,1,1,11
U017492,5,0,4,4,4,3,2,0,15
U017493,8,1,6,1,3,4,1,2,24
U017494,18,2,8,6,0,5,3,1,21
U017495,13,5,8,5,0,7,1,1,26
U017496,12,1,8,3,2,6,0,1,18
U017497,11,0,6,1,0,1,0,2,25
U017498,10,0,5,4,2,6,0,0,17
U017499,14,3,6,0,0,7,0,2,17
U017500,7,0,5,3,0,6,0,0,12
U017501,14,0,0,4,1,6,2,0,17
U017502,8,2,4,0,0,7,2,1,19
U017503,20,1,5,3,0,6,5,2,17
U017504,12,2,7,3,8,5,3,0,16
U017505,23,4,8,3,0,10,0,3,32
U017506,18,5,1,0,0,8,1,0,32
U017507,15,3,2,2,0,4,1,3,16
U017508,15,3,5,5,1,2,3,0,21
U017509,17,1,5,6,1,8,1,0,25
U017510,13,3,7,6,0,7,0,0,28
U017511,16,8,12,2,0,11,2,1,36
U017512,12,3,6,4,0,6,0,1,20
U017513,13,2,4,0,0,5,0,1,15
U017514,10,2,3,5,0,6,1,2,20
U017515,5,0,0,0,2,2,0,1,11
U017516,17,3,7,3,1,7,2,1,38
U017517,15,3,6,5,1,9,3,0,24
U017518,13,4,2,5,0,6,0,1,16
U017519,12,4,9,3,3,8,0,2,17
U017520,8,0,1,2,0,2,4,1,12
U017521,19,1,5,3,0,9,0,0,17
U017522,6,2,5,0,0,5,3,2,16
U017523,10,0,9,4,0,8,2,0,18
U017524,19,0,6,5,7,3,2,0,20
U017525,12,1,2,1,1,10,2,0,20
U017526,5,3,5,0,6,3,0,2,19
U017527,16,3,11,1,2,9,1,3,22
U017528,17,2,11,2,1,5,4,0,23
U017529,8,2,7,2,0,2,1,2,12
U017530,10,2,10,6,0,9,2,1,18
U017531,9,0,7,0,0,1,1,0,18
U017532,16,5,4,5,1,9,4,2,20
U017533,20,2,8,2,1,5,2,3,29
U017534,11,1,7,2,2,7,2,2,19
U017535,17,1,8,4,0,4,2,0,29
U017536,13,0,7,1,0,3,0,0,18
U017537,20,4,4,8,0,8,2,1,19
U017538,13,3,3,4,0,6,1,2,24
U017539,19,2,11,1,0,6,3,4,25
U017540,17,6,6,7,0,7,4,0,24
U017541,10,1,3,1,0,2,1,1,15
