user_id,first_active_month,last_active_month,active_months,activity_span_days,retention_behavior
U011850,2024-06-01,2026-07-01,18,760,High Retention
U011851,2024-09-01,2026-07-01,20,668,High Retention
U011852,2026-01-01,2026-07-01,7,181,High Retention
U011853,2024-05-01,2026-07-01,19,791,High Retention
U011854,2026-06-01,2026-07-01,2,30,Low Retention
U011855,2025-04-01,2026-07-01,14,456,High Retention
U011856,2024-07-01,2026-07-01,22,730,High Retention
U011857,2024-06-01,2026-07-01,20,760,High Retention
U011858,2024-07-01,2026-07-01,19,730,High Retention
U011859,2025-12-01,2026-07-01,8,212,High Retention
U011860,2024-07-01,2026-07-01,15,730,High Retention
U011861,2025-05-01,2026-07-01,14,426,High Retention
U011862,2024-03-01,2026-07-01,24,852,High Retention
U011863,2025-02-01,2026-07-01,15,515,High Retention
U011864,2026-02-01,2026-07-01,6,150,High Retention
U011865,2026-01-01,2026-07-01,7,181,High Retention
U011866,2025-04-01,2026-07-01,12,456,High Retention
U011867,2024-09-01,2026-07-01,18,668,High Retention
U011868,2024-12-01,2026-07-01,15,577,High Retention
U011869,2024-11-01,2026-07-01,21,607,High Retention
U011870,2024-07-01,2026-07-01,23,730,High Retention
U011871,2025-08-01,2026-07-01,12,334,High Retention
U011872,2024-07-01,2026-07-01,17,730,High Retention
U011873,2026-05-01,2026-07-01,3,61,Moderate Retention
U011874,2024-05-01,2026-07-01,22,791,High Retention
U011875,2025-08-01,2026-07-01,11,334,High Retention
U011876,2025-09-01,2026-07-01,11,303,High Retention
U011877,2025-08-01,2026-07-01,12,334,High Retention
U011878,2025-09-01,2026-07-01,10,303,High Retention
U011879,2025-02-01,2026-07-01,17,515,High Retention
U011880,2024-05-01,2026-07-01,24,791,High Retention
U011881,2025-07-01,2026-07-01,13,365,High Retention
U011882,2024-08-01,2026-07-01,21,699,High Retention
U011883,2024-07-01,2026-07-01,22,730,High Retention
U011884,2026-01-01,2026-07-01,7,181,High Retention
U011885,2024-05-01,2026-07-01,24,791,High Retention
U011886,2025-05-01,2026-07-01,13,426,High Retention
U011887,2024-12-01,2026-07-01,18,577,High Retention
U011888,2024-06-01,2026-07-01,23,760,High Retention
U011889,2026-05-01,2026-07-01,3,61,Moderate Retention
U011890,2025-09-01,2026-07-01,11,303,High Retention
U011891,2025-03-01,2026-07-01,17,487,High Retention
U011892,2026-02-01,2026-07-01,6,150,High Retention
U011893,2024-12-01,2026-07-01,14,577,High Retention
U011894,2024-12-01,2026-07-01,19,577,High Retention
U011895,2024-03-01,2026-07-01,24,852,High Retention
U011896,2025-12-01,2026-07-01,7,212,High Retention
U011897,2026-06-01,2026-07-01,2,30,Low Retention
U011898,2026-02-01,2026-07-01,6,150,High Retention
U011899,2024-03-01,2026-07-01,18,852,High Retention
U011900,2024-11-01,2026-07-01,19,607,High Retention
U011901,2026-05-01,2026-07-01,3,61,Moderate Retention
U011902,2026-04-01,2026-07-01,4,91,Moderate Retention
U011903,2024-07-01,2026-07-01,23,730,High Retention
U011904,2025-01-01,2026-07-01,18,546,High Retention
U011905,2025-06-01,2026-07-01,12,395,High Retention
U011906,2024-04-01,2026-07-01,22,821,High Retention
U011907,2025-02-01,2026-07-01,17,515,High Retention
U011908,2025-11-01,2026-07-01,9,242,High Retention
U011909,2025-12-01,2026-07-01,8,212,High Retention
U011910,2024-06-01,2026-07-01,22,760,High Retention
U011911,2025-04-01,2026-07-01,15,456,High Retention
U011912,2024-08-01,2026-07-01,18,699,High Retention
U011913,2025-11-01,2026-07-01,9,242,High Retention
U011914,2025-09-01,2026-07-01,11,303,High Retention
U011915,2025-10-01,2026-07-01,10,273,High Retention
U011916,2025-04-01,2026-07-01,15,456,High Retention
U011917,2024-12-01,2026-07-01,16,577,High Retention
U011918,2024-04-01,2026-07-01,21,821,High Retention
U011919,2025-11-01,2026-07-01,8,242,High Retention
U011920,2026-01-01,2026-07-01,7,181,High Retention
U011921,2025-02-01,2026-07-01,14,515,High Retention
U011922,2024-02-01,2026-07-01,27,881,High Retention
U011923,2025-05-01,2026-07-01,13,426,High Retention
U011924,2024-07-01,2026-07-01,21,730,High Retention
U011925,2026-04-01,2026-07-01,4,91,Moderate Retention
U011926,2025-07-01,2026-07-01,13,365,High Retention
U011927,2026-06-01,2026-07-01,2,30,Low Retention
U011928,2025-12-01,2026-07-01,8,212,High Retention
U011929,2026-03-01,2026-07-01,5,122,Moderate Retention
U011930,2025-03-01,2026-07-01,15,487,High Retention
U011931,2026-05-01,2026-07-01,3,61,Moderate Retention
U011932,2025-03-01,2026-07-01,14,487,High Retention
U011933,2025-01-01,2026-07-01,16,546,High Retention
U011934,2026-05-01,2026-07-01,3,61,Moderate Retention
U011935,2024-12-01,2026-07-01,20,577,High Retention
U011936,2024-12-01,2026-07-01,17,577,High Retention
U011937,2025-04-01,2026-07-01,12,456,High Retention
U011938,2025-05-01,2026-07-01,15,426,High Retention
U011939,2025-05-01,2026-07-01,13,426,High Retention
U011940,2025-08-01,2026-07-01,12,334,High Retention
U011941,2025-03-01,2026-07-01,16,487,High Retention
U011942,2026-05-01,2026-07-01,3,61,Moderate Retention
U011943,2026-04-01,2026-07-01,4,91,Moderate Retention
U011944,2025-12-01,2026-07-01,8,212,High Retention
U011945,2024-12-01,2026-07-01,16,577,High Retention
U011946,2024-04-01,2026-07-01,22,821,High Retention
U011947,2024-01-01,2026-07-01,20,912,High Retention
U011948,2025-12-01,2026-07-01,8,212,High Retention
U011949,2024-07-01,2026-07-01,16,730,High Retention
U011950,2025-08-01,2026-07-01,11,334,High Retention
U011951,2025-02-01,2026-07-01,17,515,High Retention
U011952,2025-12-01,2026-07-01,8,212,High Retention
U011953,2026-02-01,2026-07-01,6,150,High Retention
U011954,2024-04-01,2026-07-01,21,821,High Retention
U011955,2025-04-01,2026-07-01,14,456,High Retention
U011956,2026-04-01,2026-07-01,4,91,Moderate Retention
U011957,2024-12-01,2026-07-01,18,577,High Retention
U011958,2026-01-01,2026-07-01,7,181,High Retention
U011959,2025-12-01,2026-07-01,8,212,High Retention
U011960,2026-02-01,2026-07-01,6,150,High Retention
U011961,2024-04-01,2026-07-01,19,821,High Retention
U011962,2026-03-01,2026-07-01,5,122,Moderate Retention
U011963,2024-01-01,2026-07-01,26,912,High Retention
U011964,2024-04-01,2026-07-01,14,821,High Retention
U011965,2024-06-01,2026-07-01,20,760,High Retention
U011966,2026-01-01,2026-07-01,7,181,High Retention
U011967,2024-05-01,2026-07-01,16,791,High Retention
U011968,2025-10-01,2026-07-01,10,273,High Retention
U011969,2024-09-01,2026-07-01,17,668,High Retention
U011970,2025-09-01,2026-07-01,11,303,High Retention
U011971,2025-09-01,2026-07-01,11,303,High Retention
U011972,2024-12-01,2026-07-01,15,577,High Retention
U011973,2026-05-01,2026-07-01,3,61,Moderate Retention
U011974,2024-09-01,2026-07-01,21,668,High Retention
U011975,2024-04-01,2026-07-01,21,821,High Retention
U011976,2025-07-01,2026-07-01,12,365,High Retention
U011977,2024-02-01,2026-07-01,22,881,High Retention
U011978,2024-10-01,2026-07-01,18,638,High Retention
U011979,2025-05-01,2026-07-01,12,426,High Retention
U011980,2026-04-01,2026-07-01,4,91,Moderate Retention
U011981,2025-10-01,2026-07-01,10,273,High Retention
U011982,2025-07-01,2026-07-01,11,365,High Retention
U011983,2025-05-01,2026-07-01,15,426,High Retention
U011984,2024-12-01,2026-07-01,18,577,High Retention
U011985,2026-02-01,2026-07-01,6,150,High Retention
U011986,2024-02-01,2026-07-01,26,881,High Retention
U011987,2024-06-01,2026-07-01,23,760,High Retention
U011988,2024-05-01,2026-07-01,24,791,High Retention
U011989,2025-08-01,2026-07-01,12,334,High Retention
U011990,2024-10-01,2026-07-01,20,638,High Retention
U011991,2024-03-01,2026-07-01,21,852,High Retention
U011992,2024-05-01,2026-07-01,24,791,High Retention
U011993,2025-08-01,2026-07-01,12,334,High Retention
U011994,2025-06-01,2026-07-01,13,395,High Retention
U011995,2025-05-01,2026-07-01,15,426,High Retention
U011996,2025-10-01,2026-07-01,9,273,High Retention
U011997,2025-05-01,2026-07-01,14,426,High Retention
U011998,2026-03-01,2026-07-01,5,122,Moderate Retention
U011999,2025-06-01,2026-07-01,12,395,High Retention
U012000,2025-08-01,2026-07-01,12,334,High Retention
U012001,2024-10-01,2026-07-01,20,638,High Retention
U012002,2025-06-01,2026-07-01,14,395,High Retention
U012003,2024-07-01,2026-07-01,18,730,High Retention
U012004,2024-08-01,2026-07-01,22,699,High Retention
U012005,2026-05-01,2026-07-01,3,61,Moderate Retention
U012006,2026-03-01,2026-07-01,5,122,Moderate Retention
U012007,2025-01-01,2026-07-01,18,546,High Retention
U012008,2024-10-01,2026-07-01,17,638,High Retention
U012009,2025-07-01,2026-07-01,12,365,High Retention
U012010,2025-10-01,2026-07-01,9,273,High Retention
U012011,2024-02-01,2026-07-01,25,881,High Retention
U012012,2025-11-01,2026-07-01,9,242,High Retention
U012013,2024-03-01,2026-07-01,20,852,High Retention
U012014,2024-03-01,2026-07-01,22,852,High Retention
U012015,2025-03-01,2026-07-01,14,487,High Retention
U012016,2025-09-01,2026-07-01,11,303,High Retention
U012017,2024-12-01,2026-07-01,15,577,High Retention
U012018,2026-05-01,2026-07-01,3,61,Moderate Retention
U012019,2025-02-01,2026-07-01,18,515,High Retention
U012020,2025-10-01,2026-07-01,8,273,High Retention
U012021,2025-04-01,2026-07-01,15,456,High Retention
U012022,2025-03-01,2026-07-01,17,487,High Retention
U012023,2024-10-01,2026-07-01,18,638,High Retention
U012024,2025-01-01,2026-07-01,17,546,High Retention
U012025,2024-12-01,2026-07-01,16,577,High Retention
U012026,2024-05-01,2026-07-01,20,791,High Retention
U012027,2025-11-01,2026-07-01,9,242,High Retention
U012028,2024-08-01,2026-07-01,13,699,High Retention
U012029,2024-01-01,2026-07-01,16,912,High Retention
U012030,2026-03-01,2026-07-01,5,122,Moderate Retention
U012031,2025-10-01,2026-07-01,10,273,High Retention
U012032,2025-01-01,2026-07-01,13,546,High Retention
U012033,2025-11-01,2026-07-01,9,242,High Retention
U012034,2024-07-01,2026-07-01,17,730,High Retention
U012035,2024-12-01,2026-07-01,19,577,High Retention
U012036,2025-02-01,2026-07-01,16,515,High Retention
U012037,2025-03-01,2026-07-01,17,487,High Retention
U012038,2025-02-01,2026-07-01,18,515,High Retention
U012039,2025-01-01,2026-07-01,18,546,High Retention
U012040,2024-11-01,2026-07-01,17,607,High Retention
U012041,2025-01-01,2026-07-01,16,546,High Retention
U012042,2024-02-01,2026-07-01,25,881,High Retention
U012043,2024-02-01,2026-07-01,21,881,High Retention
U012044,2024-12-01,2026-07-01,19,577,High Retention
U012045,2025-09-01,2026-07-01,9,303,High Retention
U012046,2026-04-01,2026-07-01,4,91,Moderate Retention
U012047,2026-04-01,2026-07-01,4,91,Moderate Retention
U012048,2024-09-01,2026-07-01,20,668,High Retention
U012049,2025-06-01,2026-07-01,13,395,High Retention
U012050,2025-01-01,2026-07-01,16,546,High Retention
U012051,2024-03-01,2026-07-01,21,852,High Retention
U012052,2025-10-01,2026-07-01,10,273,High Retention
U012053,2024-03-01,2026-07-01,24,852,High Retention
U012054,2024-06-01,2026-07-01,17,760,High Retention
U012055,2026-03-01,2026-07-01,5,122,Moderate Retention
U012056,2026-02-01,2026-07-01,6,150,High Retention
U012057,2025-07-01,2026-07-01,10,365,High Retention
U012058,2025-05-01,2026-07-01,15,426,High Retention
U012059,2025-11-01,2026-07-01,9,242,High Retention
U012060,2025-05-01,2026-07-01,15,426,High Retention
U012061,2025-11-01,2026-07-01,8,242,High Retention
U012062,2024-05-01,2026-07-01,24,791,High Retention
U012063,2026-06-01,2026-07-01,2,30,Low Retention
U012064,2024-03-01,2026-07-01,24,852,High Retention
U012065,2025-11-01,2026-07-01,9,242,High Retention
U012066,2026-02-01,2026-07-01,6,150,High Retention
U012067,2024-02-01,2026-07-01,20,881,High Retention
U012068,2024-09-01,2026-07-01,18,668,High Retention
U012069,2024-10-01,2026-07-01,17,638,High Retention
U012070,2025-02-01,2026-07-01,16,515,High Retention
U012071,2024-07-01,2026-07-01,20,730,High Retention
U012072,2025-05-01,2026-07-01,14,426,High Retention
U012073,2026-05-01,2026-07-01,3,61,Moderate Retention
U012074,2024-01-01,2026-07-01,22,912,High Retention
U012075,2026-03-01,2026-07-01,5,122,Moderate Retention
U012076,2025-10-01,2026-07-01,10,273,High Retention
U012077,2025-02-01,2026-07-01,17,515,High Retention
U012078,2025-05-01,2026-07-01,14,426,High Retention
U012079,2024-05-01,2026-07-01,22,791,High Retention
U012080,2026-04-01,2026-07-01,4,91,Moderate Retention
U012081,2024-04-01,2026-07-01,19,821,High Retention
U012082,2024-05-01,2026-07-01,20,791,High Retention
U012083,2025-10-01,2026-07-01,10,273,High Retention
U012084,2024-07-01,2026-07-01,20,730,High Retention
U012085,2024-05-01,2026-07-01,20,791,High Retention
U012086,2024-09-01,2026-07-01,22,668,High Retention
U012087,2025-06-01,2026-07-01,14,395,High Retention
U012088,2024-10-01,2026-07-01,20,638,High Retention
U012089,2026-02-01,2026-07-01,6,150,High Retention
U012090,2026-05-01,2026-07-01,3,61,Moderate Retention
U012091,2025-01-01,2026-07-01,18,546,High Retention
U012092,2025-06-01,2026-07-01,13,395,High Retention
U012093,2025-07-01,2026-07-01,13,365,High Retention
U012094,2024-09-01,2026-07-01,19,668,High Retention
U012095,2025-04-01,2026-07-01,15,456,High Retention
U012096,2024-08-01,2026-07-01,20,699,High Retention
U012097,2026-06-01,2026-07-01,2,30,Low Retention
U012098,2025-05-01,2026-07-01,13,426,High Retention
U012099,2025-02-01,2026-07-01,16,515,High Retention
U012100,2024-07-01,2026-07-01,21,730,High Retention
U012101,2024-06-01,2026-07-01,22,760,High Retention
U012102,2024-05-01,2026-07-01,20,791,High Retention
U012103,2024-10-01,2026-07-01,21,638,High Retention
U012104,2025-08-01,2026-07-01,11,334,High Retention
U012105,2026-05-01,2026-07-01,3,61,Moderate Retention
U012106,2025-09-01,2026-07-01,11,303,High Retention
U012107,2024-06-01,2026-07-01,17,760,High Retention
U012108,2024-05-01,2026-07-01,22,791,High Retention
U012109,2025-04-01,2026-07-01,14,456,High Retention
U012110,2025-04-01,2026-07-01,15,456,High Retention
U012111,2024-03-01,2026-07-01,25,852,High Retention
U012112,2025-06-01,2026-07-01,13,395,High Retention
U012113,2024-06-01,2026-07-01,17,760,High Retention
U012114,2025-08-01,2026-07-01,10,334,High Retention
U012115,2026-06-01,2026-07-01,2,30,Low Retention
U012116,2024-02-01,2026-07-01,22,881,High Retention
U012117,2024-09-01,2026-07-01,21,668,High Retention
U012118,2025-12-01,2026-07-01,8,212,High Retention
U012119,2025-11-01,2026-07-01,8,242,High Retention
U012120,2025-04-01,2026-07-01,15,456,High Retention
U012121,2026-05-01,2026-07-01,3,61,Moderate Retention
U012122,2025-01-01,2026-07-01,18,546,High Retention
U012123,2025-09-01,2026-07-01,10,303,High Retention
U012124,2025-02-01,2026-07-01,18,515,High Retention
U012125,2026-06-01,2026-07-01,2,30,Low Retention
U012126,2025-02-01,2026-07-01,18,515,High Retention
U012127,2024-05-01,2026-07-01,22,791,High Retention
U012128,2026-02-01,2026-07-01,6,150,High Retention
U012129,2025-02-01,2026-07-01,17,515,High Retention
U012130,2025-09-01,2026-07-01,10,303,High Retention
U012131,2025-01-01,2026-07-01,18,546,High Retention
U012132,2024-09-01,2026-05-01,15,607,High Retention
U012133,2024-09-01,2026-07-01,22,668,High Retention
U012134,2024-03-01,2026-07-01,24,852,High Retention
U012135,2024-05-01,2026-07-01,25,791,High Retention
U012136,2025-01-01,2026-07-01,16,546,High Retention
U012137,2025-12-01,2026-07-01,8,212,High Retention
U012138,2024-07-01,2026-07-01,20,730,High Retention
U012139,2025-09-01,2026-07-01,11,303,High Retention
U012140,2025-07-01,2026-07-01,12,365,High Retention
U012141,2025-09-01,2026-07-01,11,303,High Retention
U012142,2025-08-01,2026-07-01,12,334,High Retention
U012143,2026-02-01,2026-07-01,6,150,High Retention
U012144,2024-11-01,2026-07-01,18,607,High Retention
U012145,2025-09-01,2026-07-01,11,303,High Retention
U012146,2026-02-01,2026-07-01,6,150,High Retention
U012147,2025-09-01,2026-07-01,11,303,High Retention
U012148,2026-06-01,2026-07-01,2,30,Low Retention
U012149,2026-01-01,2026-07-01,7,181,High Retention
U012150,2025-03-01,2026-07-01,15,487,High Retention
U012151,2025-12-01,2026-07-01,8,212,High Retention
U012152,2025-03-01,2026-07-01,14,487,High Retention
U012153,2026-04-01,2026-07-01,4,91,Moderate Retention
U012154,2024-03-01,2026-07-01,25,852,High Retention
U012155,2026-06-01,2026-07-01,2,30,Low Retention
U012156,2026-03-01,2026-07-01,5,122,Moderate Retention
U012157,2024-10-01,2026-07-01,19,638,High Retention
U012158,2024-06-01,2026-07-01,21,760,High Retention
U012159,2025-06-01,2026-07-01,14,395,High Retention
U012160,2025-08-01,2026-07-01,12,334,High Retention
U012161,2024-12-01,2026-07-01,19,577,High Retention
U012162,2025-08-01,2026-07-01,12,334,High Retention
U012163,2025-05-01,2026-07-01,14,426,High Retention
U012164,2024-11-01,2026-07-01,14,607,High Retention
U012165,2025-03-01,2026-07-01,16,487,High Retention
U012166,2024-04-01,2026-07-01,23,821,High Retention
U012167,2025-05-01,2026-07-01,14,426,High Retention
U012168,2025-09-01,2026-07-01,11,303,High Retention
U012169,2026-05-01,2026-07-01,3,61,Moderate Retention
U012170,2024-11-01,2026-07-01,19,607,High Retention
U012171,2024-04-01,2026-07-01,21,821,High Retention
U012172,2024-06-01,2026-07-01,21,760,High Retention
U012173,2026-03-01,2026-07-01,5,122,Moderate Retention
U012174,2026-04-01,2026-07-01,4,91,Moderate Retention
U012175,2025-12-01,2026-07-01,8,212,High Retention
U012176,2025-03-01,2026-07-01,14,487,High Retention
U012177,2026-06-01,2026-07-01,2,30,Low Retention
U012178,2025-10-01,2026-07-01,10,273,High Retention
U012179,2024-08-01,2026-07-01,21,699,High Retention
U012180,2024-10-01,2026-07-01,18,638,High Retention
U012181,2026-05-01,2026-07-01,3,61,Moderate Retention
U012182,2024-07-01,2026-07-01,23,730,High Retention
U012183,2025-10-01,2026-07-01,10,273,High Retention
U012184,2024-03-01,2026-07-01,19,852,High Retention
U012185,2025-10-01,2026-07-01,10,273,High Retention
U012186,2024-12-01,2026-07-01,15,577,High Retention
U012187,2024-02-01,2026-07-01,27,881,High Retention
U012188,2024-03-01,2026-07-01,19,852,High Retention
U012189,2024-06-01,2026-07-01,20,760,High Retention
U012190,2026-06-01,2026-07-01,2,30,Low Retention
U012191,2026-06-01,2026-07-01,2,30,Low Retention
U012192,2024-08-01,2026-07-01,21,699,High Retention
U012193,2024-10-01,2026-07-01,20,638,High Retention
U012194,2024-05-01,2026-07-01,20,791,High Retention
U012195,2025-05-01,2026-07-01,14,426,High Retention
U012196,2026-01-01,2026-07-01,7,181,High Retention
U012197,2025-05-01,2026-07-01,15,426,High Retention
U012198,2026-01-01,2026-07-01,7,181,High Retention
U012199,2026-06-01,2026-07-01,2,30,Low Retention
U012200,2026-06-01,2026-07-01,2,30,Low Retention
U012201,2024-11-01,2026-07-01,17,607,High Retention
U012202,2024-08-01,2026-07-01,24,699,High Retention
U012203,2025-04-01,2026-07-01,11,456,High Retention
U012204,2024-03-01,2026-07-01,25,852,High Retention
U012205,2025-03-01,2026-07-01,16,487,High Retention
